date,floors ,bedrooms,sqft_living,sqft_lot,sqft_basement,yr_built,condition,grade,price
160726,2,3,1144,9148,680,1984,0.666666667,0.4,169900
160526,1.5,3,2895,13939,1467,1984,0.666666667,0.4,285000
160926,1,3,1420,9148,1354,1987,0.5,0.4,204000
161212,1,3,1606,9148,1596,1987,0.666666667,0.4,225500
161216,3,4,1848,9148,1212,1978,0.5,0.4,219000
160524,1,3,1656,9148,1656,1982,0.833333333,0.4,233000
160914,1,3,1303,9148,1303,1988,0.666666667,0.4,206500
160412,3,3,1164,9148,520,1980,0.666666667,0.4,155900
160701,2,3,1152,8276,528,1980,0.666666667,0.4,164900
160601,2,3,1697,6534,690,1989,0.5,0.4,199900
161229,1,2,1186,9148,1186,1988,0.666666667,0.4,185000
160526,2,3,1028,8276,432,1981,0.666666667,0.4,148000
160527,1,3,1386,6098,1373,1989,0.666666667,0.4,195000
160215,2,3,1028,6098,432,1980,0.666666667,0.4,152000
160811,1.5,3,2406,9148,918,1989,0.666666667,0.4,239000
161012,2,3,1672,11326,888,1988,0.833333333,0.4,245000
160318,3,3,2758,12197,758,1988,0.666666667,0.4,260000
160407,2,4,1920,13504,960,1987,0.666666667,0.4,226000
161122,2,3,1452,9583,754,1982,0.833333333,0.4,178500
160829,2,3,1332,10019,648,1981,0.5,0.4,172500
160622,1,3,1430,10454,1392,1989,0.666666667,0.4,209900
161207,1,3,1484,10454,1484,1988,0.833333333,0.4,232500
160804,3,3,1974,15682,1092,1991,0.666666667,0.4,276000
160725,1,3,1520,9148,1482,1992,0.666666667,0.4,275000
160502,3,3,1369,8712,1021,1990,0.666666667,0.4,215000
160406,2,3,1977,13939,1098,1990,0.666666667,0.4,239000
160711,2,4,2129,10019,1115,1995,0.666666667,0.4,267500
160711,2,4,2129,10019,1115,1995,0.666666667,0.4,267500
161024,2,4,2137,7405,1059,1995,0.666666667,0.4,234750
161110,2,3,1259,11326,570,1995,0.666666667,0.4,205000
160517,3,3,1228,7405,572,1977,0.833333333,0.4,179000
160705,RR,3,1502,9148,628,1984,0.666666667,0.4,188900
160608,2,3,1080,9148,452,1979,0.666666667,0.4,148000
161108,1,3,1220,7841,1220,1986,0.833333333,0.4,179000
160518,1.5,3,1596,7405,896,1980,0.666666667,0.4,169900
160929,2,3,1028,6970,480,1979,0.833333333,0.4,173000
160412,1,2,1164,7405,1120,1979,0.833333333,0.4,182000
160825,1,3,1325,10019,1325,1978,0.666666667,0.4,201000
160525,2,3,1068,8276,480,1981,0.833333333,0.4,160000
161214,3,3,1206,7405,546,1978,0.833333333,0.4,176000
160509,2,3,1442,7841,754,1979,0.833333333,0.4,191500
161210,1,3,1188,7841,1060,1988,0.666666667,0.4,175000
160901,3,3,1274,8276,552,1986,0.666666667,0.4,164500
160825,1,2,1074,6098,1050,1985,0.666666667,0.4,174000
160816,1,3,1322,7405,1260,1986,0.666666667,0.4,163500
160728,1,3,1070,7405,1029,1985,0.666666667,0.4,185900
160707,1,3,1108,6534,1016,1987,0.666666667,0.4,191000
160620,1,2,1042,7841,1042,1981,0.666666667,0.4,153000
161103,2,3,952,7405,396,1987,0.666666667,0.4,149000
160226,2,3,940,6970,396,1987,0.666666667,0.4,135000
161215,2,3,1128,6534,480,1988,0.666666667,0.4,165500
160518,2,3,1500,9148,810,1988,0.833333333,0.4,190100
160111,2,3,1200,8276,528,1992,0.666666667,0.4,175500
160411,1,3,1150,7841,1058,1989,0.833333333,0.4,190000
160927,1,3,1318,11761,1288,1986,0.666666667,0.4,218000
160831,1,3,1244,9148,1202,1984,0.666666667,0.4,180000
160726,2,3,964,11761,396,1991,0.666666667,0.4,142500
160108,1,3,1170,8712,1024,1991,0.666666667,0.4,189500
160819,2,3,1306,9583,624,1992,0.666666667,0.4,174900
160526,2,3,922,13939,396,1992,0.5,0.4,138500
160714,2,3,1152,9583,528,1992,0.666666667,0.4,174000
161229,3,4,1645,16117,800,1974,0.833333333,0.4,264000
161221,2,3,1973,11326,1031,1990,0.666666667,0.4,223000
160815,2,3,1949,12632,1078,1994,0.666666667,0.4,259000
161019,2,3,1983,8712,1067,1992,0.666666667,0.4,277900
161013,2,4,2354,10454,1208,1993,0.666666667,0.4,272500
160503,2,4,2502,13504,1259,1993,0.666666667,0.4,265000
160628,2,3,2140,11326,1105,1993,0.833333333,0.4,279500
160323,2,3,1296,9148,624,1986,0.666666667,0.4,182000
160726,2,3,1296,9148,624,1986,0.666666667,0.4,189000
160527,2,3,1858,11326,912,1985,0.666666667,0.4,212000
160405,1,2,1281,9148,1281,1983,0.666666667,0.4,194750
160405,1,2,1281,9148,1281,1983,0.666666667,0.4,194750
160525,2,3,1871,14810,625,1984,0.666666667,0.4,215000
160524,2,3,2267,11761,1163,1988,0.666666667,0.4,234900
160428,2,4,2147,9583,982,1988,0.666666667,0.4,263900
160701,1,3,1764,13504,1741,1987,0.666666667,0.4,245000
160708,1,3,1823,15682,1784,1987,0.666666667,0.4,255000
161006,2,3,1685,10019,888,1988,0.666666667,0.4,256375
160602,1,2,1704,10019,1676,1988,0.666666667,0.4,269900
161212,2,4,2420,11761,922,1989,0.666666667,0.4,257500
160113,2,3,2198,11326,884,1989,0.666666667,0.4,232500
160818,2,3,2106,13068,1128,1989,0.666666667,0.4,250000
160324,2,4,2394,10454,1148,1989,0.666666667,0.4,233000
160814,2,3,2175,10019,1138,1989,0.666666667,0.4,275000
160901,2,4,2288,10890,1106,1989,0.833333333,0.4,300000
161116,2,4,2133,10019,936,1989,0.666666667,0.4,255000
160517,2,4,2255,10019,1052,1989,0.666666667,0.4,249000
160607,2,4,2390,9148,1187,1991,0.666666667,0.4,248500
161207,1.5,4,2663,12197,1456,1994,0.833333333,0.4,354900
160915,2,3,1814,10454,1088,1992,0.666666667,0.4,251000
160823,2,3,2118,9148,988,1992,0.666666667,0.4,274500
160907,1,3,1984,13504,1961,1991,0.666666667,0.6,308000
160219,2,3,2186,9148,1112,1992,0.666666667,0.4,269900
160502,1,3,1493,6534,1433,1991,0.666666667,0.4,245000
160610,2,3,1305,6534,598,1992,0.833333333,0.4,190000
160428,1,3,1425,8712,1425,1992,0.833333333,0.4,242000
160607,1,2,1619,9148,1588,1992,0.666666667,0.4,259900
160620,2,3,1907,6534,921,1993,0.666666667,0.4,223000
160831,1,3,1408,6534,1388,1992,0.666666667,0.4,227500
160225,1,2,1388,6970,1021,1992,0.666666667,0.4,185000
160801,2,4,2405,10890,1172,1993,0.666666667,0.4,305000
160928,1.5,3,2213,10454,1454,1993,0.666666667,0.4,283000
160624,2,5,2660,7841,1474,1995,0.666666667,0.4,310450
161222,2,4,2455,9583,1202,1998,0.833333333,0.4,317000
160726,2,3,2054,9583,1004,1995,0.666666667,0.4,232000
160330,2,4,2583,21780,1107,1996,0.5,0.4,285000
160613,1,3,1698,10019,1680,1994,0.666666667,0.4,233000
160405,2,4,2283,11761,1127,1996,0.666666667,0.4,292900
160112,2,3,2366,7841,1120,1994,0.666666667,0.4,231000
160914,2,3,2260,12632,1208,1994,0.666666667,0.4,339000
160914,2,3,2260,12632,1208,1994,0.666666667,0.4,339000
160527,2,4,2687,11761,1325,1994,0.666666667,0.6,332500
160827,2,3,2106,8712,1048,1996,0.666666667,0.4,229900
160922,1,3,1590,10454,1562,1996,0.666666667,0.4,260000
160616,1,3,1999,11761,1999,1997,0.666666667,0.4,325000
160310,2,3,2003,9583,948,1999,0.666666667,0.4,264713
160502,2,4,2424,10019,1186,2001,0.666666667,0.4,333000
160620,2,4,2389,10890,1141,1997,0.666666667,0.4,316500
160714,2,3,2062,10890,1043,1997,0.666666667,0.4,275000
161021,2,4,2256,12197,1054,1998,0.666666667,0.4,285000
160816,2,4,2308,7841,1038,1998,0.666666667,0.4,308000
160426,2,4,2451,9148,1138,2000,0.666666667,0.4,315000
160427,1.5,4,2403,9148,1582,2001,0.666666667,0.4,298000
160427,1,2,1763,9148,1706,2001,0.666666667,0.4,335000
160715,2,4,2345,10019,1167,2001,0.666666667,0.4,310000
161116,1,2,1695,10890,1695,2002,0.833333333,0.4,385000
160513,3,3,1439,7405,743,1995,0.666666667,0.4,191000
160326,2,3,2116,7841,812,1994,0.666666667,0.4,231000
161212,1,2,1261,6534,1261,1994,0.666666667,0.4,205000
160927,2,3,1225,6534,550,1994,0.666666667,0.4,190000
161206,3,3,1322,6534,676,1994,0.666666667,0.4,187000
160223,1,3,1483,7405,1405,1993,0.666666667,0.4,195000
160714,2,3,1908,10454,1092,1993,0.666666667,0.4,259000
160729,1,3,1245,6534,1180,1994,0.666666667,0.4,205000
161006,3,3,1384,6534,1032,1996,0.666666667,0.4,225000
160504,3,3,1340,6534,1076,1995,0.666666667,0.4,225000
160725,2,3,1884,10890,1009,1996,0.833333333,0.4,235000
160727,1.5,3,1863,9148,1376,1996,0.666666667,0.4,250000
161116,1,3,1609,9148,1580,1996,0.666666667,0.4,249900
160601,2,4,2054,7841,1004,1996,0.666666667,0.4,250000
160218,2,3,1932,7841,1047,1996,0.666666667,0.4,235500
160330,2,4,2266,6534,1092,1997,0.666666667,0.4,248000
160324,2,3,1340,8712,612,1998,0.666666667,0.4,198000
160615,2,3,1923,10454,943,1996,0.666666667,0.4,236000
160331,1,3,1444,13504,1365,1995,0.666666667,0.4,204900
161021,1,3,1710,7841,1698,1994,0.666666667,0.4,285000
160311,1,3,1296,6534,1296,1994,0.666666667,0.4,212000
160222,1,3,1503,6970,1488,1995,0.666666667,0.4,213500
160509,2,3,2142,8276,1252,1995,0.666666667,0.4,259900
160524,2,3,2134,7405,1240,1996,0.666666667,0.4,248000
160606,2,3,2032,8712,1142,1995,0.666666667,0.4,245000
160506,2,4,1553,7841,766,1995,0.666666667,0.4,215000
160123,3,3,1333,6534,621,1998,0.666666667,0.4,195000
160303,2,3,2079,6970,1143,1998,0.666666667,0.4,248500
160518,1,2,1781,7841,1769,1996,0.666666667,0.4,263500
160226,1,3,1783,10454,1611,1996,0.666666667,0.4,230000
160229,2,3,1838,6970,966,1997,0.666666667,0.4,247000
161103,1,3,1608,8712,1585,1999,0.666666667,0.4,282000
160415,1,2,1603,6534,1590,1998,0.666666667,0.4,238000
160506,1,3,1481,6534,1438,1998,0.666666667,0.4,249000
160316,2,3,2167,10890,1080,1998,0.666666667,0.4,238500
160901,2,3,2073,6970,1165,1999,0.666666667,0.4,239900
160722,2,3,1685,6534,839,1999,0.666666667,0.4,239900
160629,2,3,2291,6970,1103,1998,0.666666667,0.4,239900
160331,1.5,3,1801,7405,1246,1999,0.666666667,0.4,258900
160621,1,3,1375,8276,1348,1999,0.666666667,0.4,237000
160517,1,3,1611,14810,1607,2000,0.666666667,0.4,254000
160225,1,3,1432,8276,1432,2001,0.666666667,0.4,245000
160921,1,3,1278,8276,1272,2001,0.833333333,0.4,274900
160727,2,3,1864,6970,930,2000,0.666666667,0.4,252000
160113,2,3,1846,11761,918,2001,0.666666667,0.4,263500
160725,3,3,1368,7841,1088,2000,0.666666667,0.4,248000
160216,1,3,1425,10454,1425,2002,0.833333333,0.4,250000
160307,2,4,2121,9583,1074,2002,0.666666667,0.4,267500
160129,2,3,1678,7841,839,2002,0.666666667,0.4,225000
160802,3,3,1502,8712,1074,2001,0.666666667,0.4,245000
160428,3,3,1368,7841,1083,2001,0.666666667,0.4,238000
160706,2,4,2221,9583,1123,2001,0.666666667,0.4,265000
160714,1,3,1300,8276,1266,2001,0.666666667,0.4,212500
160112,1,3,1456,10019,1412,2002,0.666666667,0.4,247900
161010,1,3,1456,10019,1412,2002,0.666666667,0.4,266000
160629,1,3,1541,7841,1532,2003,0.833333333,0.4,285000
160906,1,3,1299,11326,1277,2003,0.666666667,0.4,219900
160831,2,4,1944,11326,912,2009,0.666666667,0.4,250000
161012,3,3,1417,7841,1083,1999,0.666666667,0.4,247000
160722,1.5,3,1826,10890,1008,2004,0.666666667,0.4,278500
160519,2,3,1922,10890,982,2004,0.666666667,0.4,250000
160321,2,3,1841,8712,875,2003,0.666666667,0.4,249900
160225,2,3,1303,10890,683,2003,0.666666667,0.4,203000
160211,1,3,1324,8712,1285,2003,0.666666667,0.4,242600
160929,1,3,1564,8276,1525,2004,0.666666667,0.4,294000
160205,1.5,4,2185,15682,1249,2003,0.666666667,0.4,285000
160707,1,3,1568,8712,1557,2004,0.666666667,0.4,280000
160321,1,2,1692,9583,1672,2003,0.666666667,0.4,279000
160112,1,3,1634,12632,1634,2003,0.666666667,0.4,295000
160623,1,3,1338,8276,1338,2004,0.666666667,0.4,225000
161004,1,3,1618,10890,1614,2000,0.666666667,0.4,315640
160727,1,3,1696,8276,1622,2000,0.666666667,0.4,310000
160803,3,3,1340,8712,1042,2001,0.666666667,0.4,239500
160311,2,4,2271,8712,1092,2000,0.666666667,0.4,269750
161108,1,3,1169,7841,1150,2000,0.666666667,0.4,189000
160229,1,3,1189,7841,1177,2000,0.666666667,0.4,200000
160610,1,3,1173,7841,1150,1999,0.666666667,0.4,194900
160505,3,3,1195,7841,1195,1999,0.666666667,0.4,212875
160614,1,3,1162,6098,1150,2000,0.666666667,0.4,201500
160419,1,3,1201,7841,1179,2001,0.833333333,0.4,218900
161021,2,3,1536,6098,768,2001,0.666666667,0.4,225000
160506,1,3,1165,6098,1060,2001,0.666666667,0.4,199000
160129,2,3,1932,6098,943,2000,0.666666667,0.4,210950
160310,1,3,1169,6098,1150,2000,0.666666667,0.4,187500
160301,1,3,1287,8712,1248,2000,0.666666667,0.4,218600
160818,2,3,1170,7841,542,2002,0.666666667,0.4,193000
160520,2,3,1158,7405,506,2002,0.666666667,0.4,174900
160912,1.5,3,1947,6098,1222,2003,0.666666667,0.4,237500
161123,1,3,1206,7405,1184,2004,0.666666667,0.4,229422
161209,1,3,1323,8712,1317,2006,0.666666667,0.4,218500
160921,2,3,1255,10454,623,2004,0.666666667,0.4,205000
160818,1,3,1335,7405,1259,2004,0.666666667,0.4,235000
160629,1,3,1228,7405,1208,2005,0.833333333,0.4,248000
160303,1,3,1211,7405,1165,2005,0.666666667,0.4,237900
161123,2,3,1173,8276,573,2005,0.666666667,0.4,204000
160602,2,3,1351,7405,835,2004,0.666666667,0.4,215000
161026,1,3,1146,7841,1100,2004,0.666666667,0.4,220000
161003,1,3,1390,7841,1390,2004,0.666666667,0.4,245000
160628,2,3,1533,8276,752,2003,0.666666667,0.4,238000
160727,1,3,1224,10019,1180,2002,0.666666667,0.4,225000
160526,2,3,1273,9148,609,2003,0.666666667,0.4,179900
160402,1,3,1352,7405,1352,2003,0.666666667,0.4,216500
160609,1,3,1173,6098,1150,2004,0.666666667,0.4,210000
160514,3,2,1080,6098,1080,2004,0.666666667,0.4,216000
160126,2,3,1173,6098,564,2005,0.666666667,0.4,176700
161010,2,3,1169,8712,558,2005,0.666666667,0.4,203500
160414,1,3,1255,6534,1243,2005,0.666666667,0.4,208000
160311,1,3,1224,6534,1214,2007,0.666666667,0.4,222900
160201,2,3,1207,6970,582,2007,0.666666667,0.4,186000
160420,2,3,1779,6098,980,2006,0.666666667,0.4,223000
160630,1,3,1382,6098,1382,2006,0.666666667,0.4,223000
160422,2,3,1113,6534,538,2008,0.666666667,0.4,177000
160923,1,3,1837,10454,1819,2002,0.666666667,0.4,346000
161118,3,3,1400,9148,1107,2002,0.666666667,0.4,257000
160624,1,3,1589,10890,1567,2003,0.666666667,0.4,299000
160330,1,3,1808,8276,1792,2005,0.666666667,0.4,318000
160610,1,3,1628,8712,1612,2004,0.666666667,0.4,318000
160610,1,3,1628,8712,1612,2004,0.666666667,0.4,318000
160122,1.5,3,2029,8276,1201,2006,0.666666667,0.4,327000
161103,1,2,1696,12197,1684,2005,0.666666667,0.4,335000
161201,1,3,1628,16553,1608,2007,0.666666667,0.4,274900
160309,1,3,1715,10454,1715,2006,0.666666667,0.4,258000
160504,1,3,1716,11761,1668,2006,0.666666667,0.4,285000
160920,1,3,1613,12197,1603,2006,0.666666667,0.4,258000
160308,1,3,1932,10019,1932,2005,0.666666667,0.4,305000
160712,1,3,1881,11761,1881,2006,0.666666667,0.4,350000
160712,1,3,1881,11761,1881,2006,0.666666667,0.4,350000
160812,1,3,1928,10890,1862,2007,0.666666667,0.4,346500
161006,1,3,1696,10019,1672,2006,0.666666667,0.4,335000
160405,1,3,1748,9583,1748,2005,0.666666667,0.4,329000
160401,1,3,1632,10019,1630,2010,0.666666667,0.4,332500
160524,1,2,1544,8276,1544,2008,0.666666667,0.4,317500
160815,1,3,1804,8712,1804,2008,0.666666667,0.4,325000
160804,1.5,4,1994,8276,1246,2006,0.666666667,0.4,305000
160308,1,2,1684,8276,1684,2007,0.666666667,0.4,281900
160805,1,3,1634,8276,1634,2009,0.666666667,0.4,300000
160325,1,3,1729,9148,1706,2015,0.666666667,0.4,329950
160115,1,3,1771,9148,1771,2015,0.666666667,0.4,334705
160304,1,2,1739,8712,1739,2015,0.666666667,0.4,329950
161007,1,3,1765,10454,1765,2016,0.666666667,0.4,329950
160506,1,3,2096,8712,2086,2011,0.666666667,0.4,375000
160428,1,2,1770,8712,1770,2013,0.666666667,0.4,349900
160318,2,4,2528,9148,1344,2012,0.666666667,0.4,439900
160603,1.5,4,2366,9148,1402,2012,0.666666667,0.4,390000
160104,2,4,2559,10890,1398,2011,0.666666667,0.4,448000
160720,2,3,2564,9583,1312,2012,0.666666667,0.4,351500
160121,1,2,2034,9148,2034,2011,0.666666667,0.4,362000
160727,1,2,1667,9148,1661,2012,0.666666667,0.4,293000
160317,1,3,2216,13939,2216,2015,0.666666667,0.4,419479.28
160115,1,2,1755,9148,1739,2015,0.666666667,0.4,341631.69
160304,1,3,2036,10454,2010,2015,0.666666667,0.4,389950
161221,1,3,2049,11326,2049,2016,0.666666667,0.4,453500
160510,1,3,1661,9148,1650,2015,0.666666667,0.4,345220
160329,1,2,1662,9148,1654,2015,0.666666667,0.4,343463.35
160609,1,2,1715,9148,1715,2015,0.666666667,0.4,329950
160811,1,3,1901,9583,1893,2015,0.666666667,0.4,379000
161007,1,3,1935,8712,1914,2016,0.666666667,0.4,446349
160901,1,3,1819,9148,1809,2015,0.666666667,0.4,409900
160411,1,3,1644,9148,1644,2015,0.666666667,0.4,384684
161110,1,2,2031,10890,2015,2016,0.666666667,0.4,507500
160516,1,2,1704,9148,1683,2015,0.666666667,0.4,430000
160804,1,3,1644,8276,1644,2015,0.666666667,0.4,369999
160811,1,3,1923,8712,1917,2016,0.666666667,0.4,430000
160509,1,3,1674,9583,1674,2015,0.666666667,0.4,328700
160209,1,2,1942,9583,1942,2015,0.666666667,0.4,369950
160222,1,2,1984,9583,1984,2015,0.666666667,0.4,369950
160428,1,3,1645,9583,1640,2015,0.666666667,0.4,357600
161121,1,3,1972,10890,1965,2016,0.666666667,0.4,405000
160428,2,4,2524,9148,1117,2015,0.666666667,0.4,379950
160225,1,2,1696,9148,1696,2015,0.666666667,0.4,319950
160624,1,3,1990,9148,1990,2015,0.666666667,0.4,404746
160930,2,4,2889,9583,1803,2016,0.666666667,0.4,450000
160930,1,2,1689,9583,1689,2016,0.666666667,0.4,345950
161012,2,3,2419,9583,1149,2016,0.666666667,0.4,358000
161012,2,3,2419,9583,1000,2016,0.666666667,0.4,358000
160603,2,3,2678,11761,1324,2015,0.666666667,0.4,400000
160930,1,3,1722,10890,1706,2016,0.666666667,0.4,329950
160519,2,4,2466,8276,1067,2015,0.666666667,0.4,369000
160512,1,3,1874,12632,1874,2015,0.666666667,0.4,358950
160614,1,3,2182,10890,2176,2015,0.666666667,0.4,415000
160526,1,3,2003,9148,1984,2015,0.666666667,0.4,475000
161229,1,3,1699,9148,1699,2016,0.666666667,0.4,375193
160603,1,3,1995,9148,1995,2015,0.666666667,0.4,394796
160520,1,3,1722,9148,1706,2015,0.666666667,0.4,350000
161220,1,3,2087,8712,2087,2016,0.666666667,0.4,394705
161005,1,3,1841,8712,1939,2016,0.666666667,0.4,422091
160519,1,3,1610,9148,1608,2015,0.666666667,0.4,307500
160715,1,2,1689,9148,1677,2015,0.666666667,0.4,314950
160225,1,3,1762,8712,1730,2015,0.666666667,0.4,315000
160711,2,3,2371,8712,1023,2015,0.666666667,0.4,350000
160427,1,2,1652,8712,1652,2015,0.666666667,0.4,314950
160913,2,4,2435,8712,1053,2016,0.666666667,0.4,332455
160428,1,2,1655,8712,1652,2015,0.666666667,0.4,300000
161104,1,3,1743,9583,1743,2016,0.666666667,0.4,334950
161129,1,3,1957,9148,1936,2016,0.666666667,0.6,474845
160307,1,2,2017,9148,2017,2015,0.666666667,0.4,424000
160805,1,3,1986,9148,1986,2015,0.666666667,0.4,445000
160520,1,3,2027,9583,2027,2015,0.666666667,0.4,465698.27
161027,1,3,1616,9583,1616,2016,0.666666667,0.4,425444.77
160516,1.5,3,2192,9148,1504,2009,0.666666667,0.4,365000
160807,1.5,3,2120,9148,1508,2009,0.666666667,0.4,397000
161214,1,3,1710,10019,1710,2012,0.666666667,0.4,325350
161007,1,3,2030,10019,1815,2010,0.666666667,0.4,340000
160609,1,3,1717,10019,1693,2009,0.666666667,0.4,289000
160225,1.5,3,2106,8712,1528,2010,0.666666667,0.4,375000
160506,2,4,2454,10019,1092,2010,0.666666667,0.4,385000
160726,1,2,1727,6970,1691,2011,0.666666667,0.4,311000
160724,1,2,912,6098,912,1977,0.666666667,0.2,103500
160222,1,2,968,9148,968,1969,0.333333333,0.2,89500
160617,1,2,1026,9148,1026,1962,0.666666667,0.4,150000
160209,1,1,720,7405,0,1950,0.666666667,0.2,64500
161201,1,2,962,16988,0,1950,0.666666667,0.2,77000
161114,1,2,840,7841,460,1950,0.5,0.2,104900
161020,1.5,3,1519,10019,953,2012,0.666666667,0.4,185000
160425,2,3,1044,8276,603,1978,0.666666667,0.4,140000
160914,2,3,910,6098,572,1984,0.666666667,0.2,134900
160601,1,2,850,10019,850,1958,0.666666667,0.2,119000
161223,1,3,1350,10019,1350,2016,0.666666667,0.4,262485
160601,1,3,1436,5663,1436,2016,0.666666667,0.4,204478
160712,2,4,1888,5663,708,2016,0.666666667,0.4,216473
161207,2,4,1888,5663,708,2016,0.666666667,0.4,224349
160624,1,2,1460,7841,1460,2016,0.666666667,0.4,265912
161129,2,3,1108,6098,494,1981,0.666666667,0.4,133000
160920,2,3,1128,6534,528,1989,0.666666667,0.4,150000
161110,3,3,1342,6098,638,1991,0.833333333,0.4,181500
160108,3,3,1342,6098,638,1991,0.833333333,0.4,179000
160510,1,3,1008,5227,0,1983,0.666666667,0,95000
160309,1,3,1180,7405,1076,1991,0.666666667,0.4,156000
160505,1,3,1149,7405,1040,1999,0.666666667,0.4,187000
160423,2,3,1120,7841,466,1999,0.666666667,0.4,156500
160302,1,3,1127,9583,1020,1999,0.666666667,0.4,172000
160608,1,3,1148,8712,1040,1998,0.666666667,0.4,170000
160822,1,3,1059,9148,979,1999,0.666666667,0.4,175000
160112,1,3,1147,7405,1040,1999,0.666666667,0.4,173900
160824,1,3,1230,10454,1210,2000,0.666666667,0.4,175000
160224,1,3,1250,6534,1132,2000,0.666666667,0.4,185000
160307,1,3,1149,7405,1109,1999,0.666666667,0.4,190000
161026,3,3,1359,10454,1105,1999,0.666666667,0.4,216500
160620,1,3,1148,6970,1040,1999,0.666666667,0.4,183000
160712,1,3,1147,6970,1040,2000,0.666666667,0.4,168000
160826,3,3,1627,9583,889,2001,0.666666667,0.4,225200
160523,2,2,1046,6970,514,2000,0.666666667,0.2,159199
161128,1,3,1151,7405,1056,2000,0.666666667,0.4,181700
161014,2,3,1028,7405,668,2000,0.666666667,0.4,156000
160824,1,3,1347,6534,1272,2002,0.666666667,0.4,218350
160721,1,3,1226,7405,1160,2002,0.666666667,0.4,199500
160622,1,3,1318,7405,1318,2005,0.666666667,0.4,202500
160705,1,2,1333,6970,1333,2013,0.666666667,0.4,256000
160810,1,3,1323,6098,1290,2011,0.666666667,0.4,231000
161115,1,2,1216,6098,1200,2012,0.666666667,0.4,225000
160521,1,3,1694,7405,1646,2006,0.666666667,0.4,250000
160328,1,3,1216,6534,1200,2009,0.666666667,0.4,210000
160706,2,3,910,6534,396,2001,0.666666667,0.2,145500
161117,1,2,956,6534,912,2001,0.666666667,0.2,148000
